order_book_id,date,close,volume
000852.XSHG,2017-02-15,8344.0744,9655830300.0
000852.XSHG,2017-02-16,8397.5621,8965390100.0
000852.XSHG,2017-02-17,8324.4171,9913700800.0
000852.XSHG,2017-02-20,8397.2435,9364950900.0
000852.XSHG,2017-02-21,8479.6076,10368221400.0
000852.XSHG,2017-02-22,8510.3052,10412687000.0
000852.XSHG,2017-02-23,8512.7047,11348493600.0
000852.XSHG,2017-02-24,8543.4486,9476841700.0
000852.XSHG,2017-02-27,8476.9064,9030475500.0
000852.XSHG,2017-02-28,8508.0859,8138542700.0
000852.XSHG,2017-03-01,8526.4715,9347681200.0
000852.XSHG,2017-03-02,8471.44,9044668200.0
000852.XSHG,2017-03-03,8505.4516,8575807900.0
000852.XSHG,2017-03-06,8608.1538,8978624300.0
000852.XSHG,2017-03-07,8624.4654,9488463600.0
000852.XSHG,2017-03-08,8589.8697,8565145200.0
000852.XSHG,2017-03-09,8535.5563,8784431600.0
000852.XSHG,2017-03-10,8537.7803,7528222000.0
000852.XSHG,2017-03-13,8598.5181,8158481600.0
000852.XSHG,2017-03-14,8581.7132,8347589800.0
000852.XSHG,2017-03-15,8574.0297,8272882500.0
000852.XSHG,2017-03-16,8664.9807,9621689600.0
000852.XSHG,2017-03-17,8603.8652,10725315300.0
000852.XSHG,2017-03-20,8634.8437,9228268300.0
000852.XSHG,2017-03-21,8639.5664,8141693700.0
000852.XSHG,2017-03-22,8592.5076,9298485500.0
000852.XSHG,2017-03-23,8590.9601,10048770600.0
000852.XSHG,2017-03-24,8602.2898,9330369500.0
000852.XSHG,2017-03-27,8586.9104,9033983700.0
000852.XSHG,2017-03-28,8558.072,8321832400.0
000852.XSHG,2017-03-29,8488.2171,9793119400.0
000852.XSHG,2017-03-30,8315.0453,11380245600.0
000852.XSHG,2017-03-31,8339.1462,8918546900.0
000852.XSHG,2017-04-05,8522.0098,10423689700.0
000852.XSHG,2017-04-06,8543.663,10371863000.0
000852.XSHG,2017-04-07,8544.747,10442926800.0
000852.XSHG,2017-04-10,8449.1568,11671619900.0
000852.XSHG,2017-04-11,8514.4359,13425147500.0
000852.XSHG,2017-04-12,8444.3937,12667524600.0
000852.XSHG,2017-04-13,8470.3131,10649446500.0
000852.XSHG,2017-04-14,8345.6516,10430284800.0
000852.XSHG,2017-04-17,8220.6567,9237520300.0
000852.XSHG,2017-04-18,8136.409,8672841900.0
000852.XSHG,2017-04-19,8033.5026,9667457800.0
000852.XSHG,2017-04-20,7987.6508,8017387700.0
000852.XSHG,2017-04-21,7945.39,6860937400.0
000852.XSHG,2017-04-24,7698.2848,7912306900.0
000852.XSHG,2017-04-25,7723.9994,6981770800.0
000852.XSHG,2017-04-26,7751.9441,7212468700.0
000852.XSHG,2017-04-27,7799.1219,9816778100.0
000852.XSHG,2017-04-28,7842.0823,7321627000.0
000852.XSHG,2017-05-02,7845.4678,7033904200.0
000852.XSHG,2017-05-03,7830.6375,7932525600.0
000852.XSHG,2017-05-04,7804.5795,8164305400.0
000852.XSHG,2017-05-05,7700.2646,7576019000.0
000852.XSHG,2017-05-08,7555.2827,7331972900.0
000852.XSHG,2017-05-09,7602.9617,6728080500.0
000852.XSHG,2017-05-10,7451.7759,7730156500.0
000852.XSHG,2017-05-11,7387.1534,8998668900.0
000852.XSHG,2017-05-12,7371.3016,6895514800.0
000852.XSHG,2017-05-15,7391.6054,6201872700.0
000852.XSHG,2017-05-16,7549.7649,8795632700.0
000852.XSHG,2017-05-17,7570.4388,8739756500.0
000852.XSHG,2017-05-18,7519.1915,7657137100.0
000852.XSHG,2017-05-19,7510.1064,7023546500.0
000852.XSHG,2017-05-22,7372.79,7564274800.0
000852.XSHG,2017-05-23,7138.2383,8130014100.0
000852.XSHG,2017-05-24,7172.143,6967533800.0
000852.XSHG,2017-05-25,7232.6313,7845246000.0
000852.XSHG,2017-05-26,7233.3384,7338887600.0
000852.XSHG,2017-05-31,7212.6958,6808816400.0
000852.XSHG,2017-06-01,7016.304,7304807400.0
000852.XSHG,2017-06-02,7094.4274,7211467900.0
000852.XSHG,2017-06-05,7160.5273,6318615200.0
000852.XSHG,2017-06-06,7197.6176,6167829900.0
000852.XSHG,2017-06-07,7347.5974,9154672400.0
000852.XSHG,2017-06-08,7342.4822,8498715000.0
000852.XSHG,2017-06-09,7348.5208,7671790400.0
000852.XSHG,2017-06-12,7246.7127,7546849800.0
000852.XSHG,2017-06-13,7352.9763,7360418400.0
000852.XSHG,2017-06-14,7362.8557,8023626900.0
000852.XSHG,2017-06-15,7455.3876,9100868600.0
000852.XSHG,2017-06-16,7442.9532,7877082300.0
000852.XSHG,2017-06-19,7489.7603,7434824200.0
000852.XSHG,2017-06-20,7503.8007,8875375000.0
000852.XSHG,2017-06-21,7504.1922,8202057400.0
000852.XSHG,2017-06-22,7371.9617,9213568400.0
000852.XSHG,2017-06-23,7376.6653,8128014100.0
000852.XSHG,2017-06-26,7462.0958,7595195700.0
000852.XSHG,2017-06-27,7474.0329,7565232900.0
000852.XSHG,2017-06-28,7423.4682,7005321500.0
000852.XSHG,2017-06-29,7456.6719,6729745400.0
000852.XSHG,2017-06-30,7465.7623,6415020300.0
000852.XSHG,2017-07-03,7537.106,7448629300.0
000852.XSHG,2017-07-04,7523.6952,7264817800.0
000852.XSHG,2017-07-05,7588.087,8289033400.0
000852.XSHG,2017-07-06,7601.7853,10042564600.0
000852.XSHG,2017-07-07,7623.3803,9419961400.0
000852.XSHG,2017-07-10,7577.8179,9969848700.0
000852.XSHG,2017-07-11,7484.0582,9099108200.0
000852.XSHG,2017-07-12,7474.3329,8979219500.0
000852.XSHG,2017-07-13,7474.2995,8180838900.0
000852.XSHG,2017-07-14,7433.1796,7379490900.0
000852.XSHG,2017-07-17,7048.5352,11649610500.0
000852.XSHG,2017-07-18,7109.6,8260012100.0
000852.XSHG,2017-07-19,7202.8053,10196642900.0
000852.XSHG,2017-07-20,7244.9003,10617249100.0
000852.XSHG,2017-07-21,7252.7072,10007728100.0
000852.XSHG,2017-07-24,7292.6485,10620252100.0
000852.XSHG,2017-07-25,7278.8429,9238919600.0
000852.XSHG,2017-07-26,7289.8774,9634742100.0
000852.XSHG,2017-07-27,7383.1148,12416969000.0
000852.XSHG,2017-07-28,7386.2077,10320328000.0
000852.XSHG,2017-07-31,7444.9572,11985068800.0
000852.XSHG,2017-08-01,7452.9334,11632211900.0
000852.XSHG,2017-08-02,7389.5098,12243632700.0
000852.XSHG,2017-08-03,7424.1071,11416278200.0
000852.XSHG,2017-08-04,7389.1455,12360072800.0
000852.XSHG,2017-08-07,7445.1799,9965881800.0
000852.XSHG,2017-08-08,7470.6933,12056669900.0
000852.XSHG,2017-08-09,7495.3878,11308396400.0
000852.XSHG,2017-08-10,7441.2365,11552497800.0
000852.XSHG,2017-08-11,7328.4015,11710024700.0
000852.XSHG,2017-08-14,7474.6438,10515812000.0
000852.XSHG,2017-08-15,7507.2913,10108952400.0
000852.XSHG,2017-08-16,7544.387,11264994700.0
000852.XSHG,2017-08-17,7614.2121,12577428100.0
000852.XSHG,2017-08-18,7576.0546,11194850700.0
000852.XSHG,2017-08-21,7631.75,10104485500.0
000852.XSHG,2017-08-22,7585.1122,10214402200.0
000852.XSHG,2017-08-23,7534.4608,8637889900.0
000852.XSHG,2017-08-24,7486.0579,8463669300.0
000852.XSHG,2017-08-25,7559.3055,8660502400.0
000852.XSHG,2017-08-28,7642.6463,10638838300.0
000852.XSHG,2017-08-29,7623.255,10414395200.0
000852.XSHG,2017-08-30,7654.3722,10753486400.0
000852.XSHG,2017-08-31,7679.871,10204647900.0
000852.XSHG,2017-09-01,7739.9053,12420419300.0
000852.XSHG,2017-09-04,7798.1786,13303394200.0
000852.XSHG,2017-09-05,7800.5374,11898826800.0
000852.XSHG,2017-09-06,7858.2849,12595709200.0
000852.XSHG,2017-09-07,7823.3992,13039605300.0
000852.XSHG,2017-09-08,7838.7959,11581334100.0
000852.XSHG,2017-09-11,7920.6904,11994868800.0
000852.XSHG,2017-09-12,7899.4235,15559584100.0
000852.XSHG,2017-09-13,7928.751,11438944100.0
000852.XSHG,2017-09-14,7916.6655,12538587100.0
000852.XSHG,2017-09-15,7880.5664,11648229700.0
000852.XSHG,2017-09-18,7941.6827,10339075500.0
000852.XSHG,2017-09-19,7905.705,10977524500.0
000852.XSHG,2017-09-20,7975.3898,11687608900.0
000852.XSHG,2017-09-21,7886.5153,11685071300.0
000852.XSHG,2017-09-22,7849.7265,10213959900.0
000852.XSHG,2017-09-25,7731.7977,9162351000.0
000852.XSHG,2017-09-26,7746.2385,7784370000.0
000852.XSHG,2017-09-27,7810.234,8134662900.0
000852.XSHG,2017-09-28,7768.3752,8669834200.0
000852.XSHG,2017-09-29,7842.5861,8552320000.0
000852.XSHG,2017-10-09,7941.1804,10227685300.0
000852.XSHG,2017-10-10,7994.4594,10230567100.0
000852.XSHG,2017-10-11,7961.1104,11472088400.0
000852.XSHG,2017-10-12,7940.1376,10087516300.0
000852.XSHG,2017-10-13,7972.4194,9082934300.0
000852.XSHG,2017-10-16,7819.5861,10736255400.0
000852.XSHG,2017-10-17,7805.0681,7095977100.0
000852.XSHG,2017-10-18,7730.2716,8241492200.0
000852.XSHG,2017-10-19,7656.0557,8305505800.0
000852.XSHG,2017-10-20,7751.428,6809259900.0
000852.XSHG,2017-10-23,7793.5367,7175040400.0
000852.XSHG,2017-10-24,7752.9235,7274650600.0
000852.XSHG,2017-10-25,7799.7488,6935858300.0
000852.XSHG,2017-10-26,7830.1058,8382636100.0
000852.XSHG,2017-10-27,7770.7127,7770330300.0
000852.XSHG,2017-10-30,7574.6548,9645048400.0
000852.XSHG,2017-10-31,7631.5334,6938445300.0
000852.XSHG,2017-11-01,7635.4351,7400935400.0
000852.XSHG,2017-11-02,7542.3547,7661754200.0
000852.XSHG,2017-11-03,7476.981,8004438900.0
000852.XSHG,2017-11-06,7551.3531,7338968200.0
000852.XSHG,2017-11-07,7596.1679,8122616200.0
000852.XSHG,2017-11-08,7617.5246,8667480200.0
000852.XSHG,2017-11-09,7656.668,7833248200.0
000852.XSHG,2017-11-10,7669.971,8968388900.0
000852.XSHG,2017-11-13,7681.6349,9678732600.0
000852.XSHG,2017-11-14,7627.4935,9615793300.0
000852.XSHG,2017-11-15,7556.4211,7882488800.0
000852.XSHG,2017-11-16,7535.5894,7586851900.0
000852.XSHG,2017-11-17,7272.656,10582451100.0
000852.XSHG,2017-11-20,7292.456,7926880000.0
000852.XSHG,2017-11-21,7289.3069,7828905600.0
000852.XSHG,2017-11-22,7297.3911,8372176900.0
000852.XSHG,2017-11-23,7129.0547,8491704100.0
000852.XSHG,2017-11-24,7139.5525,6877442100.0
000852.XSHG,2017-11-27,7065.8401,6602616100.0
000852.XSHG,2017-11-28,7176.9202,6484470300.0
000852.XSHG,2017-11-29,7193.1197,7938698500.0
000852.XSHG,2017-11-30,7153.5725,7125352200.0
000852.XSHG,2017-12-01,7215.7755,6877342600.0
000852.XSHG,2017-12-04,7139.7488,6849065100.0
000852.XSHG,2017-12-05,6946.5567,8294743000.0
000852.XSHG,2017-12-06,7016.7644,7407381000.0
000852.XSHG,2017-12-07,7012.7074,6590700300.0
000852.XSHG,2017-12-08,7078.0006,6967196700.0
000852.XSHG,2017-12-11,7160.4254,7466899600.0
000852.XSHG,2017-12-12,7095.5946,7557460300.0
000852.XSHG,2017-12-13,7139.7185,6657978400.0
000852.XSHG,2017-12-14,7146.4493,7112108700.0
000852.XSHG,2017-12-15,7122.7479,7533755600.0
000852.XSHG,2017-12-18,7075.8654,6768024400.0
000852.XSHG,2017-12-19,7115.8513,6120247100.0
000852.XSHG,2017-12-20,7041.4998,7043984900.0
000852.XSHG,2017-12-21,7051.3389,7126026800.0
000852.XSHG,2017-12-22,7037.3972,6629235800.0
000852.XSHG,2017-12-25,6940.511,7020100100.0
000852.XSHG,2017-12-26,6970.7456,6335755300.0
000852.XSHG,2017-12-27,6942.5392,7226388500.0
000852.XSHG,2017-12-28,6956.4829,7527486300.0
000852.XSHG,2017-12-29,7017.3512,6669009700.0
000852.XSHG,2018-01-02,7092.0947,7719102700.0
000852.XSHG,2018-01-03,7159.8758,9141001000.0
000852.XSHG,2018-01-04,7174.865,8882211800.0
000852.XSHG,2018-01-05,7176.8679,9240143300.0
000852.XSHG,2018-01-08,7188.2906,9759601400.0
000852.XSHG,2018-01-09,7176.7416,8476207300.0
000852.XSHG,2018-01-10,7138.781,9208339700.0
000852.XSHG,2018-01-11,7175.3982,8917055700.0
000852.XSHG,2018-01-12,7127.828,9288887900.0
000852.XSHG,2018-01-15,6929.3071,10675138600.0
000852.XSHG,2018-01-16,6960.6772,8686545400.0
000852.XSHG,2018-01-17,6942.863,9040445400.0
000852.XSHG,2018-01-18,6955.232,7102332500.0
000852.XSHG,2018-01-19,6938.3117,7554427700.0
000852.XSHG,2018-01-22,7014.5476,8149037100.0
000852.XSHG,2018-01-23,7019.9751,7862263700.0
000852.XSHG,2018-01-24,7072.4062,9127926800.0
000852.XSHG,2018-01-25,7062.6351,9715572800.0
000852.XSHG,2018-01-26,7056.0133,8259698500.0
000852.XSHG,2018-01-29,6972.4791,8743823100.0
000852.XSHG,2018-01-30,6955.2425,7330462100.0
000852.XSHG,2018-01-31,6791.0094,9371795300.0
000852.XSHG,2018-02-01,6506.4526,10818896900.0
000852.XSHG,2018-02-02,6487.8671,8589562400.0
000852.XSHG,2018-02-05,6461.8128,7066574500.0
000852.XSHG,2018-02-06,6142.6681,9107837500.0
000852.XSHG,2018-02-07,6158.2574,8468120000.0
000852.XSHG,2018-02-08,6238.2209,6331098900.0
000852.XSHG,2018-02-09,6053.0204,8124400700.0
000852.XSHG,2018-02-12,6203.7517,6214402200.0
000852.XSHG,2018-02-13,6216.5101,6140257600.0
000852.XSHG,2018-02-14,6230.6628,4307827500.0
000852.XSHG,2018-02-22,6347.0825,5693553300.0
000852.XSHG,2018-02-23,6365.9164,6421282000.0
000852.XSHG,2018-02-26,6507.128,8953016700.0
000852.XSHG,2018-02-27,6529.3803,9236127600.0
000852.XSHG,2018-02-28,6563.8076,8803159000.0
000852.XSHG,2018-03-01,6658.5782,9108139800.0
000852.XSHG,2018-03-02,6632.3713,8912044600.0
000852.XSHG,2018-03-05,6674.2773,7931678300.0
000852.XSHG,2018-03-06,6735.8593,9646599500.0
000852.XSHG,2018-03-07,6688.5451,8571776500.0
000852.XSHG,2018-03-08,6725.1826,7901547700.0
000852.XSHG,2018-03-09,6837.1264,10663891200.0
000852.XSHG,2018-03-12,6947.4602,12337832400.0
000852.XSHG,2018-03-13,6911.6657,11115292900.0
000852.XSHG,2018-03-14,6834.8354,9418943000.0
000852.XSHG,2018-03-15,6824.0515,9122405800.0
000852.XSHG,2018-03-16,6805.9256,8745533900.0
000852.XSHG,2018-03-19,6820.5016,8417340000.0
000852.XSHG,2018-03-20,6822.2549,8134030600.0
000852.XSHG,2018-03-21,6771.0554,9589589500.0
000852.XSHG,2018-03-22,6764.6898,8580898800.0
000852.XSHG,2018-03-23,6402.8929,13237325700.0
000852.XSHG,2018-03-26,6515.2508,9470310700.0
000852.XSHG,2018-03-27,6680.8436,11019570700.0
000852.XSHG,2018-03-28,6635.8731,9937145600.0
000852.XSHG,2018-03-29,6684.2753,9121421100.0
000852.XSHG,2018-03-30,6798.6684,10209194900.0
000852.XSHG,2018-04-02,6835.8746,11829786400.0
000852.XSHG,2018-04-03,6769.558,10135728000.0
000852.XSHG,2018-04-04,6708.9219,9264576600.0
000852.XSHG,2018-04-09,6718.6493,8753844500.0
000852.XSHG,2018-04-10,6720.7737,9416463300.0
000852.XSHG,2018-04-11,6759.8118,9513179200.0
000852.XSHG,2018-04-12,6727.6447,8845448300.0
000852.XSHG,2018-04-13,6721.6629,8455936600.0
000852.XSHG,2018-04-16,6717.9311,9313585600.0
000852.XSHG,2018-04-17,6564.6919,9725995400.0
000852.XSHG,2018-04-18,6661.2913,10186924100.0
000852.XSHG,2018-04-19,6677.09,10140045800.0
000852.XSHG,2018-04-20,6535.9633,9534615800.0
000852.XSHG,2018-04-23,6466.5186,8717607200.0
000852.XSHG,2018-04-24,6606.5839,9152838700.0
000852.XSHG,2018-04-25,6632.0186,9013361900.0
000852.XSHG,2018-04-26,6510.5343,9017435200.0
000852.XSHG,2018-04-27,6517.0541,7573781600.0
000852.XSHG,2018-05-02,6486.8143,7555839200.0
000852.XSHG,2018-05-03,6545.2741,8059867600.0
000852.XSHG,2018-05-04,6531.2928,7087789300.0
000852.XSHG,2018-05-07,6646.5838,8149441600.0
000852.XSHG,2018-05-08,6678.1447,8433144100.0
000852.XSHG,2018-05-09,6674.9094,8101661500.0
000852.XSHG,2018-05-10,6703.211,9217653100.0
000852.XSHG,2018-05-11,6636.7666,8688035300.0
000852.XSHG,2018-05-14,6591.7303,7902454800.0
000852.XSHG,2018-05-15,6661.1288,7561461100.0
000852.XSHG,2018-05-16,6622.6414,7987825400.0
000852.XSHG,2018-05-17,6591.255,7323544400.0
000852.XSHG,2018-05-18,6620.7747,7676169400.0
000852.XSHG,2018-05-21,6697.1442,9489491200.0
000852.XSHG,2018-05-22,6724.3984,9011142300.0
000852.XSHG,2018-05-23,6652.2924,9294004400.0
000852.XSHG,2018-05-24,6628.5024,7479996800.0
000852.XSHG,2018-05-25,6541.4497,8455547600.0
000852.XSHG,2018-05-28,6490.4048,7946946000.0
000852.XSHG,2018-05-29,6436.7725,7834365100.0
000852.XSHG,2018-05-30,6232.4157,9271053300.0
000852.XSHG,2018-05-31,6315.1721,7956685500.0
000852.XSHG,2018-06-01,6243.7318,7830382000.0
000852.XSHG,2018-06-04,6215.6085,6721235400.0
000852.XSHG,2018-06-05,6316.419,6976182600.0
000852.XSHG,2018-06-06,6320.4738,6580838300.0
000852.XSHG,2018-06-07,6274.8838,6878681900.0
000852.XSHG,2018-06-08,6205.9557,7220534300.0
000852.XSHG,2018-06-11,6151.9383,6274401200.0
000852.XSHG,2018-06-12,6199.1544,6426719900.0
000852.XSHG,2018-06-13,6092.3445,6746971300.0
000852.XSHG,2018-06-14,6060.1287,6396890000.0
000852.XSHG,2018-06-15,5928.0725,8119767200.0
000852.XSHG,2018-06-19,5522.5286,10283066500.0
000852.XSHG,2018-06-20,5588.27,8036770900.0
000852.XSHG,2018-06-21,5456.9105,8410382700.0
000852.XSHG,2018-06-22,5541.3742,7547507900.0
000852.XSHG,2018-06-25,5512.4331,7003653200.0
000852.XSHG,2018-06-26,5558.7138,7802938500.0
000852.XSHG,2018-06-27,5508.9152,7609946200.0
000852.XSHG,2018-06-28,5443.8491,6980846400.0
000852.XSHG,2018-06-29,5608.5358,8374165000.0
000852.XSHG,2018-07-02,5538.0924,8844532000.0
000852.XSHG,2018-07-03,5601.5906,8542994300.0
000852.XSHG,2018-07-04,5500.6654,7875357800.0
000852.XSHG,2018-07-05,5352.6601,7806265400.0
000852.XSHG,2018-07-06,5374.5801,8691298100.0
000852.XSHG,2018-07-09,5487.5489,7782370600.0
000852.XSHG,2018-07-10,5524.8023,7568918700.0
000852.XSHG,2018-07-11,5396.312,8338513600.0
000852.XSHG,2018-07-12,5541.3602,9483435700.0
000852.XSHG,2018-07-13,5561.6853,8459706700.0
000852.XSHG,2018-07-16,5566.9595,7431843900.0
000852.XSHG,2018-07-17,5575.474,7586102000.0
000852.XSHG,2018-07-18,5544.5186,8505172600.0
000852.XSHG,2018-07-19,5480.7672,7487730600.0
000852.XSHG,2018-07-20,5541.2117,7658396000.0
000852.XSHG,2018-07-23,5582.307,9431912700.0
000852.XSHG,2018-07-24,5672.2217,11969016400.0
000852.XSHG,2018-07-25,5685.5862,10923397700.0
000852.XSHG,2018-07-26,5663.1777,11568448900.0
000852.XSHG,2018-07-27,5630.2272,10276141000.0
000852.XSHG,2018-07-30,5549.0373,9367935400.0
000852.XSHG,2018-07-31,5542.5434,7212396000.0
000852.XSHG,2018-08-01,5456.2054,8426811600.0
000852.XSHG,2018-08-02,5325.8014,10325061600.0
000852.XSHG,2018-08-03,5255.6309,7887993300.0
000852.XSHG,2018-08-06,5144.6419,7911212600.0
000852.XSHG,2018-08-07,5279.6417,8577729600.0
000852.XSHG,2018-08-08,5191.7863,9057595300.0
000852.XSHG,2018-08-09,5307.9668,9660996500.0
000852.XSHG,2018-08-10,5342.0468,7725332800.0
000852.XSHG,2018-08-13,5369.1758,7893930600.0
000852.XSHG,2018-08-14,5351.0187,7763299000.0
000852.XSHG,2018-08-15,5242.0865,7736085500.0
000852.XSHG,2018-08-16,5178.2374,7204402800.0
000852.XSHG,2018-08-17,5084.207,7378958100.0
000852.XSHG,2018-08-20,5103.6343,6933502400.0
000852.XSHG,2018-08-21,5162.0263,7016217900.0
000852.XSHG,2018-08-22,5102.3594,6496965800.0
000852.XSHG,2018-08-23,5133.3288,6398448100.0
000852.XSHG,2018-08-24,5116.1391,6123012800.0
000852.XSHG,2018-08-27,5229.3611,7898601300.0
000852.XSHG,2018-08-28,5233.5027,7572309200.0
000852.XSHG,2018-08-29,5203.7117,6564927400.0
000852.XSHG,2018-08-30,5114.2663,6781896100.0
000852.XSHG,2018-08-31,5057.9848,5925713200.0
000852.XSHG,2018-09-03,5054.1051,6325047500.0
000852.XSHG,2018-09-04,5113.1474,7160234000.0
000852.XSHG,2018-09-05,5032.502,7513662000.0
000852.XSHG,2018-09-06,5012.5093,6630553100.0
000852.XSHG,2018-09-07,5022.2844,7468411400.0
000852.XSHG,2018-09-10,4923.6444,7025928800.0
000852.XSHG,2018-09-11,4925.3007,6219937800.0
000852.XSHG,2018-09-12,4919.8057,5833636100.0
000852.XSHG,2018-09-13,4958.1648,6695721800.0
000852.XSHG,2018-09-14,4907.9343,6756904500.0
000852.XSHG,2018-09-17,4831.5632,6047078900.0
000852.XSHG,2018-09-18,4917.3504,7213461700.0
000852.XSHG,2018-09-19,4970.012,8785678900.0
000852.XSHG,2018-09-20,4951.5849,7895421000.0
000852.XSHG,2018-09-21,5011.6909,8680959100.0
000852.XSHG,2018-09-25,4995.6951,6632506400.0
000852.XSHG,2018-09-26,5017.0582,7988814900.0
000852.XSHG,2018-09-27,4945.6907,8831452300.0
000852.XSHG,2018-09-28,4987.2727,6999238300.0
000852.XSHG,2018-10-08,4817.4336,7240327700.0
000852.XSHG,2018-10-09,4818.7327,6256100500.0
000852.XSHG,2018-10-10,4812.4269,6414090700.0
000852.XSHG,2018-10-11,4456.6084,10792839100.0
000852.XSHG,2018-10-12,4427.6804,9849827900.0
000852.XSHG,2018-10-15,4358.869,6822101100.0
000852.XSHG,2018-10-16,4261.1731,6819949300.0
000852.XSHG,2018-10-17,4292.1965,7124790700.0
000852.XSHG,2018-10-18,4149.4442,7159153300.0
000852.XSHG,2018-10-19,4241.2335,7723095300.0
000852.XSHG,2018-10-22,4452.7369,11187443000.0
000852.XSHG,2018-10-23,4379.0558,9307805200.0
000852.XSHG,2018-10-24,4377.5508,7524089200.0
000852.XSHG,2018-10-25,4345.3271,8096954100.0
000852.XSHG,2018-10-26,4359.4744,8261754400.0
000852.XSHG,2018-10-29,4296.699,6621137400.0
000852.XSHG,2018-10-30,4336.6497,7621092300.0
000852.XSHG,2018-10-31,4400.6132,8616253000.0
000852.XSHG,2018-11-01,4428.7364,10184154400.0
000852.XSHG,2018-11-02,4564.1771,11582647900.0
000852.XSHG,2018-11-05,4598.2011,12238285800.0
000852.XSHG,2018-11-06,4603.1086,10358747000.0
000852.XSHG,2018-11-07,4592.8355,11422887700.0
000852.XSHG,2018-11-08,4572.3781,10245734500.0
000852.XSHG,2018-11-09,4561.2128,8858860400.0
000852.XSHG,2018-11-12,4697.3459,11854624400.0
000852.XSHG,2018-11-13,4790.4482,17346364600.0
000852.XSHG,2018-11-14,4791.2259,15864518300.0
000852.XSHG,2018-11-15,4871.0891,14033137200.0
000852.XSHG,2018-11-16,4923.9862,15718806400.0
000852.XSHG,2018-11-19,4942.4919,14806178900.0
000852.XSHG,2018-11-20,4811.8817,14640450100.0
000852.XSHG,2018-11-21,4847.0361,12395381900.0
000852.XSHG,2018-11-22,4850.1307,11654161300.0
000852.XSHG,2018-11-23,4642.1171,13402341100.0
000852.XSHG,2018-11-26,4633.7314,9237920300.0
000852.XSHG,2018-11-27,4671.6439,9359030400.0
000852.XSHG,2018-11-28,4728.5759,10861888800.0
000852.XSHG,2018-11-29,4617.3483,11050950800.0
000852.XSHG,2018-11-30,4648.1837,9593184700.0
000852.XSHG,2018-12-03,4802.2933,12938589300.0
000852.XSHG,2018-12-04,4846.1695,11912708700.0
000852.XSHG,2018-12-05,4816.9916,11694757700.0
000852.XSHG,2018-12-06,4730.9128,10849249000.0
000852.XSHG,2018-12-07,4731.9019,8794634900.0
000852.XSHG,2018-12-10,4676.6151,8148405400.0
000852.XSHG,2018-12-11,4720.4692,7931538100.0
000852.XSHG,2018-12-12,4718.8217,8086911200.0
000852.XSHG,2018-12-13,4763.7167,9575691200.0
000852.XSHG,2018-12-14,4641.8881,9900454400.0
000852.XSHG,2018-12-17,4627.2282,7574956200.0
000852.XSHG,2018-12-18,4596.61,7234622300.0
000852.XSHG,2018-12-19,4533.3964,6912025000.0
000852.XSHG,2018-12-20,4550.5973,7038223800.0
000852.XSHG,2018-12-21,4517.7798,6964065100.0
000852.XSHG,2018-12-24,4558.3174,6608187000.0
000852.XSHG,2018-12-25,4514.6175,9303586000.0
000852.XSHG,2018-12-26,4494.4975,7671039000.0
000852.XSHG,2018-12-27,4424.6531,8099668900.0
000852.XSHG,2018-12-28,4430.0238,7152888900.0
000852.XSHG,2019-01-02,4408.5252,6627224000.0
000852.XSHG,2019-01-03,4376.8582,8049498000.0
000852.XSHG,2019-01-04,4497.8933,10347081200.0
000852.XSHG,2019-01-07,4594.1482,11455361800.0
000852.XSHG,2019-01-08,4585.0325,10741102300.0
000852.XSHG,2019-01-09,4594.7385,12317385800.0
000852.XSHG,2019-01-10,4582.4828,10648293900.0
000852.XSHG,2019-01-11,4621.6108,10412423600.0
000852.XSHG,2019-01-14,4594.1901,10173812000.0
000852.XSHG,2019-01-15,4644.1664,10156223700.0
000852.XSHG,2019-01-16,4637.1968,10221963000.0
000852.XSHG,2019-01-17,4595.4901,10344010500.0
000852.XSHG,2019-01-18,4626.4129,10917522500.0
000852.XSHG,2019-01-21,4655.1105,10007606400.0
000852.XSHG,2019-01-22,4603.2028,9712104100.0
000852.XSHG,2019-01-23,4609.6722,8517290100.0
000852.XSHG,2019-01-24,4635.7473,9905679700.0
000852.XSHG,2019-01-25,4607.9448,9992719000.0
000852.XSHG,2019-01-28,4570.3992,9048799900.0
000852.XSHG,2019-01-29,4490.0512,9671803600.0
000852.XSHG,2019-01-30,4423.1355,7448897800.0
000852.XSHG,2019-01-31,4355.7359,9457219400.0
000852.XSHG,2019-02-01,4482.9853,7771265900.0
000852.XSHG,2019-02-11,4611.8298,9267257700.0
000852.XSHG,2019-02-12,4675.7918,11233101200.0
000852.XSHG,2019-02-13,4759.8256,13630586500.0
000852.XSHG,2019-02-14,4780.0441,12283560100.0
000852.XSHG,2019-02-15,4773.5144,12521237100.0
000852.XSHG,2019-02-18,4942.8759,16485188500.0
000852.XSHG,2019-02-19,4963.7511,19235806500.0
000852.XSHG,2019-02-20,4967.0394,16521607000.0
000852.XSHG,2019-02-21,4947.658,19094430000.0
000852.XSHG,2019-02-22,5059.5092,17859898200.0
000852.XSHG,2019-02-25,5324.2471,27981198900.0
000852.XSHG,2019-02-26,5323.7574,30107973800.0
000852.XSHG,2019-02-27,5310.2745,24946198900.0
000852.XSHG,2019-02-28,5330.3392,20046640600.0
000852.XSHG,2019-03-01,5364.3661,17893860700.0
000852.XSHG,2019-03-04,5482.2985,27320234600.0
000852.XSHG,2019-03-05,5654.3058,26806236700.0
